../../data/studio21_generated/competition/2281/report.txt,expert.txt,27.39,29.47
../../data/studio21_generated/competition/2222/report.txt,expert.txt,39.40,38.29
../../data/studio21_generated/competition/2025/report.txt,expert.txt,10.24,12.49
../../data/studio21_generated/competition/2193/report.txt,expert.txt,36.98,37.69
../../data/studio21_generated/competition/2004/report.txt,expert.txt,37.56,36.68
../../data/studio21_generated/competition/2175/report.txt,expert.txt,16.76,17.57
../../data/studio21_generated/competition/2182/report.txt,expert.txt,55.05,52.12
../../data/studio21_generated/competition/2328/report.txt,expert.txt,30.54,36.56
../../data/studio21_generated/competition/2205/report.txt,expert.txt,11.52,13.26
../../data/studio21_generated/competition/2166/report.txt,expert.txt,41.46,43.84
../../data/studio21_generated/competition/2189/report.txt,expert.txt,38.81,40.50
../../data/studio21_generated/competition/2132/report.txt,expert.txt,31.99,33.99
../../data/studio21_generated/competition/2194/report.txt,expert.txt,53.52,57.91
../../data/studio21_generated/competition/2005/report.txt,expert.txt,13.46,14.22
../../data/studio21_generated/competition/2244/report.txt,expert.txt,62.30,64.71
../../data/studio21_generated/competition/2152/report.txt,expert.txt,59.08,58.80
../../data/studio21_generated/competition/2008/report.txt,expert.txt,65.82,65.95
../../data/studio21_generated/competition/2248/report.txt,expert.txt,16.85,18.78
../../data/studio21_generated/competition/2348/report.txt,expert.txt,23.28,23.62
../../data/studio21_generated/competition/2319/report.txt,expert.txt,12.27,12.91
../../data/studio21_generated/competition/2015/report.txt,expert.txt,24.74,26.67
../../data/studio21_generated/competition/2294/report.txt,expert.txt,20.31,20.24
../../data/studio21_generated/competition/2267/report.txt,expert.txt,25.50,23.49
../../data/studio21_generated/competition/2325/report.txt,expert.txt,43.84,42.58
../../data/studio21_generated/competition/2161/report.txt,expert.txt,30.31,30.22
../../data/studio21_generated/competition/2178/report.txt,expert.txt,35.19,37.33
../../data/studio21_generated/competition/2030/report.txt,expert.txt,34.06,35.92
../../data/studio21_generated/competition/2331/report.txt,expert.txt,26.37,28.45
../../data/studio21_generated/competition/2098/report.txt,expert.txt,23.99,25.75
